PERMX	PERMY	PERMZ	Dates	Qoil(m3\day)	Qoil(t\day)	Qliq(m3\day)	Qcum_oil(m3)	Qcum_oil(t)	Qcum_wat
24	16	1.8	44470.00	274.597001	236.153421	403.721013	201040.8688	172895.1472	290988.9044
24	16	1.8	44501.00	272.290057	234.169449	400.752517	209481.8606	180154.4001	303412.2324
24	16	1.8	44531.00	270.165861	232.342639	398.002423	217586.8364	187124.6793	315352.3051
24	16	1.8	44562.00	268.077371	230.546539	395.28205	225897.2349	194271.622	327606.0487
24	16	1.8	44593.00	266.08498	228.833083	392.672881	234145.8693	201365.4476	339778.908
24	16	1.8	44621.00	264.356732	227.34679	390.400132	241547.8578	207731.1577	350710.1117
24	16	1.8	44652.00	262.521068	225.768119	387.977224	249686.0109	214729.9693	362737.4057
24	16	1.8	44682.00	260.810838	224.297321	385.712932	257510.336	221458.889	374308.7936
24	16	1.8	44713.00	259.106253	222.831378	383.450591	265542.6299	228366.6617	386195.7619
24	16	1.8	44743.00	257.513677	221.461762	381.331386	273268.0402	235010.5145	397635.7035
24	16	1.8	44774.00	255.924216	220.094826	379.210924	281201.6909	241833.4541	409391.2422
24	16	1.8	44805.00	254.38533	218.771384	377.153847	289087.6361	248615.367	421083.0114
24	16	1.8	44835.00	252.941001	217.529261	375.219106	296675.8661	255141.2449	432339.5846
24	16	1.8	44866.00	251.486044	216.277998	373.268059	304471.9335	261845.8628	443910.8945
24	16	1.8	44896.00	250.110953	215.095419	371.423153	311975.2621	268298.7254	455053.5891
24	16	1.8	44927.00	248.723199	213.901952	369.559396	319685.6812	274929.6859	466509.9303
24	16	1.8	44958.00	247.367488	212.736039	367.736454	327354.0734	281524.5031	477909.7604
24	16	1.8	44986.00	246.168691	211.705074	366.122777	334246.7967	287452.2452	488161.1982
24	16	1.8	45017.00	244.871657	210.589625	364.374889	341837.8181	293980.5235	499456.8197
24	16	1.8	45047.00	243.644588	209.534346	362.719479	349147.1557	300266.5539	510338.4041
24	16	1.8	45078.00	242.405787	208.468977	361.046313	356661.7351	306729.0922	521530.8398
24	16	1.8	45108.00	241.233778	207.461049	359.461505	363898.7484	312952.9236	532314.6849
24	16	1.8	45139.00	240.054587	206.446946	357.863534	371340.4406	319352.7789	543408.4545
24	16	1.8	45170.00	238.902986	205.456568	356.300763	378746.4332	325721.9325	554453.7782
24	16	1.8	45200.00	237.812821	204.519026	354.819559	385880.8178	331857.5033	565098.3649
24	16	1.8	45231.00	236.713492	203.573603	353.323132	393218.9361	338168.285	576051.382
24	16	1.8	45261.00	235.673391	202.679116	351.905327	400289.1378	344248.6585	586608.5418
24	16	1.8	45292.00	234.622965	201.775751	350.471379	407562.4497	350503.7068	597473.1546
24	16	1.8	45323.00	233.596095	200.892641	349.067578	414803.9286	356731.3786	608294.2495
24	16	1.8	45352.00	232.655552	200.083775	347.780146	421550.9396	362533.8081	618379.8737
24	16	1.8	45383.00	231.67246	199.238315	346.432497	428732.7859	368710.1959	629119.2812
24	16	1.8	45413.00	230.747186	198.44258	345.160019	435655.2015	374663.4733	639474.0817
24	16	1.8	45444.00	229.811194	197.637628	343.871203	442779.3485	380790.2397	650134.089
24	16	1.8	45474.00	228.923896	196.87455	342.648017	449647.0654	386696.4762	660413.5295
24	16	1.8	45505.00	228.02643	196.10273	341.409239	456715.8847	392775.6608	670997.2159
24	16	1.8	45536.00	227.148181	195.347436	340.19535	463757.4783	398831.4313	681543.2718
24	16	1.8	45566.00	226.323989	194.638631	339.051551	470547.198	404670.5902	691714.8183
24	16	1.8	45597.00	225.489214	193.920725	337.891898	477537.3636	410682.1327	702189.4672
24	16	1.8	45627.00	224.698767	193.24094	336.792025	484278.3266	416479.3609	712293.228
24	16	1.8	45658.00	223.903778	192.557249	335.682443	491219.3438	422448.6356	722699.3837
24	24	1.5	43862.00	626.417864	538.719364	839.346937	21271.47189	18293.46582	27963.6571
24	24	1.5	43891.00	472.293046	406.172021	663.205627	34967.97025	30072.45441	47196.62029
24	24	1.5	43922.00	398.941766	343.089918	580.042356	47335.16498	40708.24188	65177.93331
24	24	1.5	43952.00	370.639635	318.750086	547.100023	58454.35401	50270.74445	81590.93401
24	24	1.5	43983.00	361.028781	310.484751	534.643256	69646.2462	59895.77173	98164.87497
24	24	1.5	44013.00	359.862187	309.481481	531.500628	80442.11181	69180.21615	114109.8938
24	24	1.5	44044.00	361.72252	311.081367	531.625174	91655.50991	78823.73852	130590.2742
24	24	1.5	44075.00	363.578242	312.677288	531.918753	102926.4354	88516.73446	147079.7556
24	24	1.5	44105.00	364.188808	313.202374	531.123374	113852.0996	97912.80569	163013.4568
24	24	1.5	44136.00	363.201573	312.353352	528.75466	125111.3484	107595.7596	179404.8512
24	24	1.5	44166.00	360.930056	310.399848	525.196294	135939.2501	116907.7551	195160.74
24	24	1.5	44197.00	357.621589	307.554566	520.606326	147025.5193	126441.9466	211299.5362
24	24	1.5	44228.00	353.740148	304.216527	515.490344	157991.4639	135872.659	227279.7368
24	24	1.5	44256.00	349.969482	300.973755	510.648381	167790.6094	144299.9241	241577.8915
24	24	1.5	44287.00	345.740553	297.336875	505.288502	178508.5665	153517.3672	257241.835
24	24	1.5	44317.00	341.76054	293.914065	500.262834	188761.3828	162334.7892	272249.7201
24	24	1.5	44348.00	337.860766	290.560258	495.333577	199235.0665	171342.1572	287605.061
24	24	1.5	44378.00	334.322639	287.51747	490.847584	209264.7457	179967.6813	302330.4885
24	24	1.5	44409.00	330.925881	284.596258	486.517912	219523.448	188790.1653	317412.5438
24	24	1.5	44440.00	327.786545	281.89643	482.475338	229684.8309	197528.9546	332369.2792
24	24	1.5	44470.00	324.956081	279.46223	478.802467	239433.5134	205912.8215	346733.3533
24	24	1.5	44501.00	322.210283	277.100843	475.222574	249422.0321	214502.9476	361465.253
24	24	1.5	44531.00	319.691335	274.934548	471.920697	259012.7722	222750.9841	375622.8739
24	24	1.5	44562.00	317.210384	272.80093	468.656343	268846.2941	231207.8129	390151.2206
24	24	1.5	44593.00	314.831868	270.755407	465.517958	278606.082	239601.2305	404582.2773
24	24	1.5	44621.00	312.756417	268.970518	462.774259	287363.2616	247132.405	417539.9565
24	24	1.5	44652.00	310.543123	267.067086	459.841565	296990.0985	255411.4847	431795.0451
24	24	1.5	44682.00	308.461223	265.276652	457.082291	306243.9352	263369.7842	445507.5138
24	24	1.5	44713.00	306.369191	263.477504	454.309316	315741.3801	271537.5869	459591.1026
24	24	1.5	44743.00	304.398357	261.782587	451.696634	324873.3308	279391.0645	473142.0016
24	24	1.5	44774.00	302.417645	260.079175	449.069631	334248.2778	287453.5189	487063.1602
24	24	1.5	44805.00	300.492481	258.423534	446.514228	343563.5447	295464.6484	500905.1012
24	24	1.5	44835.00	298.681515	256.866104	444.107901	352523.9902	303170.6315	514228.3383
24	24	1.5	44866.00	296.86508	255.303969	441.692583	361726.8077	311085.0546	527920.8083
24	24	1.5	44896.00	295.157664	253.835591	439.419142	370581.5376	318700.1223	541103.3826
24	24	1.5	44927.00	293.445719	252.363318	437.135921	379678.3549	326523.3852	554654.5961
24	24	1.5	44958.00	291.79122	250.940449	434.923133	388723.8827	334302.5391	568137.2132
24	24	1.5	44986.00	290.335063	249.688154	432.972865	396853.2644	341293.8074	580260.4534
24	24	1.5	45017.00	288.766529	248.339215	430.86874	405805.0268	348992.3231	593617.3844
24	24	1.5	45047.00	287.288138	247.067799	428.88249	414423.671	356404.357	606483.8591
24	24	1.5	45078.00	285.80074	245.788636	426.881053	423283.4939	364023.8047	619717.1718
24	24	1.5	45108.00	284.397825	244.582129	424.990726	431815.4286	371361.2686	632466.8935
24	24	1.5	45139.00	282.985502	243.367533	423.085111	440587.9792	378905.6621	645582.532
24	24	1.5	45170.00	281.613535	242.187641	421.229877	449317.9988	386413.479	658640.6582
24	24	1.5	45200.00	280.320394	241.075539	419.478124	457727.6106	393645.7452	671225.0019
24	24	1.5	45231.00	279.018915	239.956266	417.712229	466377.197	401084.3894	684174.081
24	24	1.5	45261.00	277.793799	238.902668	416.046346	474711.011	408251.4694	696655.4714
24	24	1.5	45292.00	276.568213	237.848663	414.373971	483284.6255	415624.778	709501.0645
24	24	1.5	45323.00	275.373767	236.82144	412.741178	491821.2123	422966.2426	722296.0411
24	24	1.5	45352.00	274.287902	235.887596	411.252589	499775.5615	429806.9829	734222.3661
24	24	1.5	45383.00	273.163405	234.920528	409.705679	508243.627	437089.5193	746923.2422
24	24	1.5	45413.00	272.094967	234.001671	408.236028	516406.4761	444109.5694	759170.3231
24	24	1.5	45444.00	271.012215	233.070504	406.746477	524807.8547	451334.7551	771779.4638
24	24	1.5	45474.00	269.989474	232.190947	405.337087	532907.5389	458300.4835	783939.5764
24	24	1.5	45505.00	268.958062	231.303933	403.913548	541245.2388	465470.9054	796460.8964
24	24	1.5	45536.00	267.948487	230.435699	402.519195	549551.6419	472614.4121	808938.9915
24	24	1.5	45566.00	266.99225	229.613335	401.197215	557561.4094	479502.8121	820974.9079
24	24	1.5	45597.00	266.031627	228.787199	399.865425	565808.3899	486595.2153	833370.7361
24	24	1.5	45627.00	265.124856	228.007377	398.605652	573762.1355	493435.4366	845328.9056
24	24	1.5	45658.00	264.222924	227.231714	397.345346	581953.0462	500479.6197	857646.6114
25	15	1.5	43862.00	528.5574	454.559364	704.125324	18860.53898	16220.06352	24716.22415
25	15	1.5	43891.00	405.255016	348.519313	562.689444	30612.93443	26327.12361	41034.21802
25	15	1.5	43922.00	341.642497	293.812547	490.717336	41203.85182	35435.31257	56246.45545
25	15	1.5	43952.00	309.986536	266.588421	454.933297	50503.4479	43432.96519	69894.45434
25	15	1.5	43983.00	296.127974	254.670058	438.591898	59683.41511	51327.73699	83490.80318
25	15	1.5	44013.00	291.017272	250.274854	431.834625	68413.93326	58835.98261	96445.84193
25	15	1.5	44044.00	290.125753	249.508148	429.605312	77407.83159	66570.73517	109763.6066
25	15	1.5	44075.00	291.228861	250.45682	429.549665	86435.92626	74334.89658	123079.6462
25	15	1.5	44105.00	292.663191	251.690345	429.967258	95215.822	81885.60692	135978.664
25	15	1.5	44136.00	293.756177	252.630312	430.075317	104322.2635	89717.14659	149310.9988
25	15	1.5	44166.00	294.042909	252.876902	429.446183	113143.5508	97303.45365	162194.3843
25	15	1.5	44197.00	293.390704	252.316006	427.880127	122238.6626	105125.2498	175458.6682
25	15	1.5	44228.00	291.934947	251.064054	425.542102	131288.6459	112908.2355	188650.4734
25	15	1.5	44256.00	290.116379	249.500086	422.952649	139411.9045	119894.2379	200493.1475
25	15	1.5	44287.00	287.700964	247.422829	419.71083	148330.6344	127564.3456	213504.1833
25	15	1.5	44317.00	285.162977	245.24016	416.396016	156885.5237	134921.5504	225996.0638
25	15	1.5	44348.00	282.477606	242.930741	412.931661	165642.3295	142452.4034	238796.9453
25	15	1.5	44378.00	279.908652	240.721441	409.632255	174039.5891	149674.0466	251085.9129
25	15	1.5	44409.00	277.336317	238.509233	406.333277	182637.0149	157067.8328	263682.2445
25	15	1.5	44440.00	274.869151	236.387469	403.166512	191157.9586	164395.8444	276180.4064
25	15	1.5	44470.00	272.586115	234.424059	400.238975	199335.542	171428.5662	288187.5756
25	15	1.5	44501.00	270.330905	232.484578	397.3352	207715.8001	178635.5881	300504.9668
25	15	1.5	44531.00	268.253239	230.697786	394.644935	215763.3973	185556.5216	312344.3149
25	15	1.5	44562.00	266.197872	228.930169	391.978623	224015.5313	192653.3569	324495.6522
25	15	1.5	44593.00	264.228409	227.236432	389.415916	232206.612	199697.6863	336567.5456
25	15	1.5	44621.00	262.516532	225.764218	387.179282	239557.0749	206019.0844	347408.5655
25	15	1.5	44652.00	260.694396	224.197181	384.790888	247638.6012	212969.197	359337.083
25	15	1.5	44682.00	258.993253	222.734198	382.556431	255408.3987	219651.2229	370813.776
25	15	1.5	44713.00	257.294538	221.273302	380.320728	263384.5294	226510.6953	382603.7185
25	15	1.5	44743.00	255.702084	219.903792	378.221346	271055.5919	233107.8091	393950.3589
25	15	1.5	44774.00	254.106892	218.531927	376.115	278932.9056	239882.2988	405609.9239
25	15	1.5	44805.00	252.561238	217.202664	374.069554	286762.304	246615.5814	417206.0801
25	15	1.5	44835.00	251.113833	215.957896	372.148733	294295.7189	253094.3183	428370.5421
25	15	1.5	44866.00	249.664713	214.711653	370.220784	302035.325	259750.3795	439847.3864
25	15	1.5	44896.00	248.297768	213.536081	368.400226	309484.2581	266156.4619	450899.3932
25	15	1.5	44927.00	246.920082	212.35127	366.563583	317138.7806	272739.3513	462262.8642
25	15	1.5	44958.00	245.575349	211.1948	364.768984	324751.6164	279286.3901	473570.7027
25	15	1.5	44986.00	244.38675	210.172605	363.181254	331594.4454	285171.223	483739.7778
25	15	1.5	45017.00	243.100802	209.06669	361.462178	339130.5703	291652.2904	494945.1053
25	15	1.5	45047.00	241.883799	208.020067	359.834498	346387.0843	297892.8925	505740.1403
25	15	1.5	45078.00	240.654509	206.962878	358.189099	353847.374	304308.7417	516844.0024
25	15	1.5	45108.00	239.490836	205.962119	356.630062	361032.0991	310487.6052	527542.9042
25	15	1.5	45139.00	238.315158	204.951036	355.053186	368419.869	316841.0873	538549.553
25	15	1.5	45170.00	237.166459	203.963154	353.510576	375772.0292	323163.9451	549508.3809
25	15	1.5	45200.00	236.084464	203.032639	352.054095	382854.5632	329254.9243	560070.0037
25	15	1.5	45231.00	234.990579	202.091898	350.580143	390139.2711	335519.7732	570937.9881
25	15	1.5	45261.00	233.954285	201.200686	349.182415	397157.8997	341555.7937	581413.4606
25	15	1.5	45292.00	232.906673	200.299739	347.767896	404378.0065	347765.0856	592194.2654
25	15	1.5	45323.00	231.882054	199.418566	346.382771	411566.3502	353947.0612	602932.1313
25	15	1.5	45352.00	230.943646	198.611535	345.112575	418263.7159	359706.7957	612940.396
25	15	1.5	45383.00	229.962579	197.767819	343.782776	425392.5559	365837.5981	623597.6621
25	15	1.5	45413.00	229.034167	196.969383	342.522262	432263.5809	371746.6796	633873.3299
25	15	1.5	45444.00	228.095969	196.162533	341.246534	439334.5559	377827.7181	644451.9725
25	15	1.5	45474.00	227.210869	195.401347	340.040097	446150.882	383689.7585	654653.1754
25	15	1.5	45505.00	226.314864	194.630784	338.817551	453166.6428	389723.3128	665156.5195
25	15	1.5	45536.00	225.437495	193.876245	337.619053	460155.2051	395733.4764	675622.7101
25	15	1.5	45566.00	224.605934	193.161103	336.481712	466893.3831	401528.3095	685717.1615
25	15	1.5	45597.00	223.765422	192.438263	335.330394	473830.1112	407493.8956	696112.4037
25	15	1.5	45627.00	222.977907	191.761	334.246704	480519.4484	413246.7256	706139.8048
25	15	1.5	45658.00	222.179629	191.074481	333.147249	487407.0169	419170.0345	716467.3695
25	25	4	43862.00	646.558441	556.040259	869.651189	21651.28675	18620.1066	28536.40748
25	25	4	43891.00	457.444893	393.402608	654.481152	36285.68085	31205.68553	49064.55223
25	25	4	43922.00	396.068012	340.61849	585.186484	48563.78922	41764.85873	67205.33322
25	25	4	43952.00	375.510227	322.938795	560.624337	59829.09602	51453.02258	84024.06333
25	25	4	43983.00	370.255866	318.420044	552.69909	71307.02786	61324.04396	101157.7351
25	25	4	44013.00	371.544938	319.528646	551.986789	82453.37599	70909.90335	117717.3388
25	25	4	44044.00	374.234889	321.842005	552.866631	94054.65755	80887.00549	134856.2044
25	25	4	44075.00	375.92104	323.292095	552.833531	105708.2098	90909.06043	151994.0438
25	25	4	44105.00	375.812039	323.198354	551.117706	116982.571	100605.0111	168527.575
25	25	4	44136.00	373.878888	321.535844	547.590593	128572.8165	110572.6222	185502.8834
25	25	4	44166.00	370.738982	318.835525	542.978731	139694.986	120137.688	201792.2453
25	25	4	44197.00	366.651527	315.320313	537.422914	151061.1834	129912.6177	218452.3556
25	25	4	44228.00	362.087491	311.395242	531.456351	162285.8956	139565.8702	234927.5025
25	25	4	44256.00	357.880861	307.777541	526.020692	172306.5597	148183.6413	249656.0818
25	25	4	44287.00	353.337184	303.869979	520.163979	183260.0124	157603.6107	265781.1652
25	25	4	44317.00	349.177858	300.292958	514.780718	193735.3481	166612.3994	281224.5867
25	25	4	44348.00	345.172582	296.848421	509.559363	204435.6982	175814.7004	297020.927
25	25	4	44378.00	341.583716	293.761997	504.835517	214683.2097	184627.5603	312165.9925
25	25	4	44409.00	338.17343	290.829149	500.297552	225166.586	193643.264	327675.2166
25	25	4	44440.00	335.00965	288.108299	496.046225	235551.8851	202574.6212	343052.6495
25	25	4	44470.00	332.138416	285.639038	492.158854	245516.0376	211143.7923	357817.4151
25	25	4	44501.00	329.337563	283.230305	488.342121	255725.5021	219923.9318	372956.0209
25	25	4	44531.00	326.756876	281.010914	484.80724	265528.2084	228354.2592	387500.2381
25	25	4	44562.00	324.206845	278.817886	481.299365	275578.6206	236997.6137	402420.5184
25	25	4	44593.00	321.765682	276.718486	477.92716	285553.3567	245575.8868	417236.2604
25	25	4	44621.00	319.628035	274.88011	474.968648	294502.9417	253272.5298	430535.3825
25	25	4	44652.00	317.335494	272.908525	471.790171	304340.342	261732.6941	445160.8778
25	25	4	44682.00	315.186065	271.060016	468.803592	313795.9239	269864.4946	459224.9856
25	25	4	44713.00	313.033574	269.208873	465.806721	323499.9647	278209.9697	473664.9939
25	25	4	44743.00	311.013357	267.471486	462.988483	332830.3654	286234.1143	487554.6484
25	25	4	44774.00	308.994316	265.735112	460.164801	342409.1892	294471.9027	501819.7573
25	25	4	44805.00	307.043018	264.056996	457.428365	351927.5228	302657.6696	516000.0366
25	25	4	44835.00	305.210833	262.481316	454.854307	361083.8478	310532.1091	529645.6658
25	25	4	44866.00	303.375636	260.903047	452.270665	370488.4925	318620.1036	543666.0564
25	25	4	44896.00	301.653045	259.421619	449.840653	379538.0839	326402.7521	557161.276
25	25	4	44927.00	299.926951	257.937178	447.400119	388835.8193	334398.8046	571030.6796
25	25	4	44958.00	298.252247	256.496933	445.02661	398081.639	342350.2096	584826.5045
25	25	4	44986.00	296.784077	255.234306	442.939683	406391.5932	349496.7701	597228.8157
25	25	4	45017.00	295.206065	253.877216	440.691144	415542.9812	357366.9638	610890.2411
25	25	4	45047.00	293.719065	252.598397	438.568648	424354.5532	364944.9157	624047.3006
25	25	4	45078.00	292.224223	251.312832	436.430561	433413.5041	372735.6135	637576.648
25	25	4	45108.00	290.822247	250.107133	434.418307	442138.1715	380238.8275	650609.1972
25	25	4	45139.00	289.419325	248.900619	432.397337	451110.1706	387954.7467	664013.5146
